 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,5032277,3,1,0,0,0,0,0,0,0,0,0,0,0,0.794868804,1677425.667,2904752.558,5031545,151,5032277,2516138.5,3557321.987,5031545,732,0,0,0,0,0,0,0,0,0,104,40,0.596151603,0.198717201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
57028,63,1,1,0,0,0,0,0,0,0,0,0,0,0,31746.03175,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,15873.01587,15873.01587,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,5496,40252,0,32,0,0,0,0,0,0,0,0,BENIGN
63073,28,1,1,6,6,6,6,6,0,6,6,6,0,428571.4286,71428.57143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35714.28571,35714.28571,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,385,258,0,20,0,0,0,0,0,0,0,0,BENIGN
53,184,2,2,74,194,37,37,37,0,97,97,97,0,1456521.739,21739.13043,61.33333333,64.39202849,131,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,40,40,10869.56522,10869.56522,37,97,61,32.86335345,1080,0,0,0,0,0,0,0,0,1,76.25,37,97,40,0,0,0,0,0,0,2,74,2,194,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5103983,3,1,0,0,0,0,0,0,0,0,0,0,0,0.78370167,1701327.667,2946254.225,5103369,127,5103983,2551991.5,3608192.663,5103369,614,0,0,0,0,0,0,0,0,0,104,40,0.587776252,0.195925417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
52370,28,1,1,0,0,0,0,0,0,0,0,0,0,0,71428.57143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,35714.28571,35714.28571,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,365,375,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5192533,3,1,0,0,0,0,0,0,0,0,0,0,0,0.770336943,1730844.333,2997140.449,5191644,100,5192533,2596266.5,3670418.06,5191644,889,0,0,0,0,0,0,0,0,0,104,40,0.577752708,0.192584236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
80,5188857,3,1,0,0,0,0,0,0,0,0,0,0,0,0.770882682,1729619,2994878.684,5187807,142,5188857,2594428.5,3667591.047,5187807,1050,0,0,0,0,0,0,0,0,0,104,40,0.578162011,0.19272067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
53,31240,4,2,232,310,58,58,58,0,155,155,155,0,17349.55186,192.0614597,6248,9231.804564,20534,2,20539,6846.333333,11853.86706,20534,2,3,3,0,3,3,0,0,0,0,128,64,128.0409731,64.02048656,58,155,85.71428571,47.33115354,2240.238095,0,0,0,0,0,0,0,0,0,100,58,155,128,0,0,0,0,0,0,4,232,2,310,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
443,5082894,10,8,752,3728,517,0,75.2,165.5534825,1448,0,466,636.7533723,881.3876504,3.541289667,298993.7647,1192308.493,4925407,4,5082894,564766,1635455.757,4925407,4,82783,11826.14286,19324.89244,41813,48,0,0,0,0,328,264,1.967383148,1.573906519,0,1448,235.7894737,460.8155306,212350.9532,0,0,0,1,0,0,0,0,0,248.8888889,75.2,466,328,0,0,0,0,0,0,10,752,8,3728,29200,12579,3,32,0,0,0,0,0,0,0,0,BENIGN
80,47067,6,6,2156,214,1798,0,359.3333333,718.0347253,196,0,35.66666667,78.60195078,50353.75104,254.9557014,4278.818182,9224.868723,23122,1,47067,9413.4,12413.16629,23223,49,23862,4772.4,10169.97027,22960,1,0,0,0,0,144,144,127.4778507,127.4778507,0,1798,182.3076923,496.5755036,246587.2308,0,0,0,1,0,0,0,0,1,197.5,359.3333333,35.66666667,144,0,0,0,0,0,0,6,2156,6,214,8192,1129,4,20,0,0,0,0,0,0,0,0,BENIGN
80,5416366,3,1,0,0,0,0,0,0,0,0,0,0,0,0.738502531,1805455.333,3126380.882,5415489,100,5416366,2708183,3828708.863,5415489,877,0,0,0,0,0,0,0,0,0,104,40,0.553876898,0.184625633,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
80,5863798,3,1,0,0,0,0,0,0,0,0,0,0,0,0.682151739,1954599.333,3384750.897,5862973,103,5863798,2931899,4145164.603,5862973,825,0,0,0,0,0,0,0,0,0,104,40,0.511613804,0.170537935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
80,5537889,3,1,0,0,0,0,0,0,0,0,0,0,0,0.72229689,1845963,3196658.254,5537146,170,5537889,2768944.5,3914828.105,5537146,743,0,0,0,0,0,0,0,0,0,104,40,0.541722667,0.180574222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
80,5754161,3,1,0,0,0,0,0,0,0,0,0,0,0,0.695149128,1918053.667,3321385.263,5753259,124,5754161,2877080.5,4067530.643,5753259,902,0,0,0,0,0,0,0,0,0,104,40,0.521361846,0.173787282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
80,5078793,3,1,0,0,0,0,0,0,0,0,0,0,0,0.787588705,1692931,2931489.08,5077923,125,5078793,2539396.5,3590018.605,5077923,870,0,0,0,0,0,0,0,0,0,104,40,0.590691528,0.196897176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
53,307,2,2,74,330,37,37,37,0,165,165,165,0,1315960.912,13029.31596,102.3333333,174.6491722,304,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,40,40,6514.65798,6514.65798,37,165,88.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,110.25,37,165,40,0,0,0,0,0,0,2,74,2,330,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,155,2,2,94,126,47,47,47,0,63,63,63,0,1419354.839,25806.45161,51.66666667,82.56108849,147,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,12903.22581,12903.22581,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47,63,64,0,0,0,0,0,0,2,94,2,126,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
50705,169,1,1,0,0,0,0,0,0,0,0,0,0,0,11834.31953,169,0,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5917.159763,5917.159763,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,105,65535,0,32,0,0,0,0,0,0,0,0,BENIGN
60133,3,2,1,37,6,31,6,18.5,17.67766953,6,6,6,0,14300000,1000000,1.5,0.707106781,2,1,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,20,666666.6667,333333.3333,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6,40,0,0,0,0,0,0,2,37,1,6,75,0,1,20,0,0,0,0,0,0,0,0,BENIGN
53,83909,4,2,116,446,29,29,29,0,223,223,223,0,6697.732067,71.5060363,16781.8,24301.41292,53149,3,30757,10252.33333,17751.50006,30750,3,3,3,0,3,3,0,0,0,0,80,40,47.67069087,23.83534543,29,223,84.42857143,94.66230708,8960.952381,0,0,0,0,0,0,0,0,0,98.5,29,223,80,0,0,0,0,0,0,4,116,2,446,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,76,108,38,38,38,0,54,54,54,0,1027932.961,22346.36872,59.66666667,61.69548876,126,4,4,4,0,4,4,49,49,0,49,49,0,0,0,0,40,40,11173.18436,11173.18436,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,158,2,0,0,0,0,0,0,0,0,0,0,0,0,12658.22785,158,0,158,158,158,158,0,158,158,0,0,0,0,0,0,0,0,0,64,0,12658.22785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,355,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,115941900,23,20,2823,6956,2472,0,122.7391304,514.2852248,1576,0,347.8,608.8639637,84.34396883,0.370875413,2760521.429,4506003.306,10200000,8,116000000,5270086.364,5101689.707,10200000,48,113000000,5935354.316,5157079.939,10200000,47,0,0,0,0,744,648,0.198375221,0.172500192,0,2472,222.25,559.3759448,312901.4477,0,0,0,1,0,0,0,0,0,227.4186047,122.7391304,347.8,744,0,0,0,0,0,0,23,2823,20,6956,29200,1120,4,32,60473.63636,120746.5816,424535,23600,10200000,63081.89059,10200000,10000000,BENIGN
53,48534,1,1,88,166,88,88,88,0,166,166,166,0,5233.444596,41.20822516,48534,0,48534,48534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.60411258,20.60411258,88,166,114,45.033321,2028,0,0,0,0,0,0,0,0,1,171,88,166,32,0,0,0,0,0,0,1,88,1,166,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5297648,3,1,0,0,0,0,0,0,0,0,0,0,0,0.755052053,1765882.667,3057994.887,5296951,134,5297648,2648824,3745017.118,5296951,697,0,0,0,0,0,0,0,0,0,104,40,0.56628904,0.188763013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,8044385,9,5,640,2719,342,0,71.11111111,124.1203493,1451,0,543.8,714.3946388,417.5583342,1.740344352,618798.8462,1532306.061,4917018,3,8044385,1005548.125,1892276.342,4917018,3,97298,24324.5,28446.61499,55255,4,0,0,0,0,204,108,1.118792798,0.621551554,0,1451,223.9333333,457.9922748,209756.9238,0,0,0,1,0,0,0,0,0,239.9285714,71.11111111,543.8,204,0,0,0,0,0,0,9,640,5,2719,8192,11256,7,20,0,0,0,0,0,0,0,0,BENIGN
53,226,2,2,94,350,47,47,47,0,175,175,175,0,1964601.77,17699.11504,75.33333333,88.23453594,174,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,8849.557522,8849.557522,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47,175,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
123,113743,4,4,192,192,48,48,48,0,48,48,48,0,3376.031932,70.33399858,16249,14913.66956,28252,300,85491,28497,56.15158057,28561,28456,85491,28497,54.56189146,28560,28465,0,0,0,0,128,128,35.16699929,35.16699929,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,128,0,0,0,0,0,0,4,192,4,192,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
53,30754,4,4,136,804,34,34,34,0,201,201,201,0,30565.12974,260.1287637,4393.428571,11409.45741,30267,3,30520,10173.33333,17615.53406,30514,3,30553,10184.33333,17555.77832,30456,48,0,0,0,0,80,104,130.0643819,130.0643819,34,201,108.2222222,88.01672821,7746.944444,0,0,0,0,0,0,0,0,1,121.75,34,201,80,0,0,0,0,0,0,4,136,4,804,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,202,2,2,84,140,42,42,42,0,70,70,70,0,1108910.891,19801.9802,67.33333333,112.3046452,197,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,40,9900.990099,9900.990099,42,70,53.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,66.5,42,70,40,0,0,0,0,0,0,2,84,2,140,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,239,2,2,58,90,29,29,29,0,45,45,45,0,619246.8619,16736.40167,79.66666667,134.5263295,235,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,8368.200837,8368.200837,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29,45,64,0,0,0,0,0,0,2,58,2,90,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,115312,1,1,41,246,41,41,41,0,246,246,246,0,2488.899681,17.34424865,115312,0,115312,115312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,8.672124324,8.672124324,41,246,109.3333333,118.3568052,14008.33333,0,0,0,0,0,0,0,0,1,164,41,246,40,0,0,0,0,0,0,1,41,1,246,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN
80,5855634,3,1,0,0,0,0,0,0,0,0,0,0,0,0.683102803,1951878,3380144.79,5854933,129,5855634,2927817,4139567.146,5854933,701,0,0,0,0,0,0,0,0,0,104,40,0.512327102,0.170775701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,100,2,0,12,0,6,6,6,0,0,0,0,0,120000,20000,100,0,100,100,100,100,0,100,100,0,0,0,0,0,0,0,0,0,40,0,20000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
9564,2,2,0,54,0,27,27,27,0,0,0,0,0,27000000,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,64,0,1000000,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,40.5,27,0,64,0,0,0,0,0,0,2,54,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5845542,3,1,0,0,0,0,0,0,0,0,0,0,0,0.684282142,1948514,3374138.912,5844634,124,5845542,2922771,4132138.282,5844634,908,0,0,0,0,0,0,0,0,0,104,40,0.513211606,0.171070535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
80,61,1,1,0,0,0,0,0,0,0,0,0,0,0,32786.88525,61,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1444,1174,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,73,2,0,12,0,6,6,6,0,0,0,0,0,164383.5616,27397.26027,73,0,73,73,73,73,0,73,73,0,0,0,0,0,0,0,0,0,40,0,27397.26027,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,63866,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,122135,1,1,50,138,50,50,50,0,138,138,138,0,1539.280305,16.37532239,122135,0,122135,122135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,8.187661195,8.187661195,50,138,79.33333333,50.80682369,2581.333333,0,0,0,0,0,0,0,0,1,119,50,138,32,0,0,0,0,0,0,1,50,1,138,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,225,2,2,60,264,30,30,30,0,132,132,132,0,1440000,17777.77778,75,88.63972022,174,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,40,40,8888.888889,8888.888889,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,48062,2,2,86,222,43,43,43,0,111,111,111,0,6408.389164,83.2258333,16020.66667,27744.27855,48057,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,40,41.61291665,41.61291665,43,111,70.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,87.75,43,111,40,0,0,0,0,0,0,2,86,2,222,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,194,2,2,100,132,50,50,50,0,66,66,66,0,1195876.289,20618.5567,64.66666667,72.45228315,144,2,2,2,0,2,2,48,48,0,48,48,0,0,0,0,64,64,10309.27835,10309.27835,50,66,56.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,70.5,50,66,64,0,0,0,0,0,0,2,100,2,132,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,110,2,2,80,112,40,40,40,0,56,56,56,0,1745454.545,36363.63636,36.66666667,58.31237719,104,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,18181.81818,18181.81818,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
3275,1198,2,0,12,0,6,6,6,0,0,0,0,0,10016.69449,1669.449082,1198,0,1198,1198,1198,1198,0,1198,1198,0,0,0,0,0,0,0,0,0,40,0,1669.449082,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5271123,7,5,969,1430,561,0,138.4285714,240.5021532,1066,0,286,463.646417,455.1212332,2.27655473,479193,1488840.005,4961916,46,5271123,878520.5,2003102.755,4961916,323,270207,67551.75,131604.8651,264957,1034,0,0,0,0,232,168,1.327990259,0.948564471,0,1066,184.5384615,330.0668153,108944.1026,0,0,0,1,0,0,0,0,0,199.9166667,138.4285714,286,232,0,0,0,0,0,0,7,969,5,1430,29200,244,2,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,62430412,7,2,169,92,46,0,24.14285714,23.19790631,46,46,46,0,4.180654774,0.144160509,7803801.5,20700000,59000000,27,62400000,10400000,23800000,59000000,48,59000000,59000000,0,59000000,59000000,1,0,0,0,224,64,0.112124841,0.032035669,0,46,30.7,21.68486415,470.2333333,0,1,0,0,1,0,0,0,0,34.11111111,24.14285714,46,224,0,0,0,0,0,0,7,169,2,92,1369,434,3,32,37117,0,37117,37117,59000000,0,59000000,59000000,BENIGN
443,118747981,26,20,4021,2680,972,0,154.6538462,322.2838429,649,0,134,256.3513214,56.43043312,0.387375007,2638844.022,4319160.307,10000000,4,119000000,4749919.24,4907093.083,10000000,4,113000000,5960762.526,4931489.686,10000000,505,0,0,0,0,840,648,0.218951091,0.168423916,0,972,142.5744681,290.0849759,84149.29325,0,0,0,1,0,0,0,0,0,145.673913,154.6538462,134,840,0,0,0,0,0,0,26,4021,20,2680,29200,414,7,32,265718.4167,793093.6588,2784129,36605,9629946.333,1314535.239,10000000,5455753,BENIGN
80,5453175,3,1,0,0,0,0,0,0,0,0,0,0,0,0.73351763,1817725,3147611.78,5452274,148,5453175,2726587.5,3854702.815,5452274,901,0,0,0,0,0,0,0,0,0,104,40,0.550138222,0.183379407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
80,5784500,3,1,0,0,0,0,0,0,0,0,0,0,0,0.691503155,1928166.667,3338945.658,5783649,126,5784500,2892250,4089055.68,5783649,851,0,0,0,0,0,0,0,0,0,104,40,0.518627366,0.172875789,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
61923,290,3,0,50,0,38,6,16.66666667,18.47520861,0,0,0,0,172413.7931,10344.82759,145,137.1787156,242,48,290,145,137.1787156,242,48,0,0,0,0,0,0,0,0,0,60,0,10344.82759,0,6,38,14,16,256,0,0,0,0,1,0,0,0,0,18.66666667,16.66666667,0,60,0,0,0,0,0,0,3,50,0,0,351,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
53,117,2,2,60,92,30,30,30,0,46,46,46,0,1299145.299,34188.03419,39,34.11744422,67,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,64,64,17094.01709,17094.01709,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30,46,64,0,0,0,0,0,0,2,60,2,92,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,15849003,7,4,2246,634,1460,0,320.8571429,576.1572206,622,0,158.5,309.0129447,181.7149003,0.694049966,1584900.3,3446345.18,9957544,48,15800000,2641500.5,4255595.705,9957544,48,10100000,3360754.333,5786375.181,10000000,4534,0,0,0,0,152,88,0.44166816,0.252381806,0,1460,240,467.8912072,218922.1818,0,0,0,1,0,0,0,0,0,261.8181818,320.8571429,158.5,152,0,0,0,0,0,0,7,2246,4,634,8192,6602,6,20,124860,0,124860,124860,9957544,0,9957544,9957544,BENIGN
53,301122,2,2,88,158,44,44,44,0,79,79,79,0,816.9446271,13.28365247,100374,173848.5376,301117,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,6.641826237,6.641826237,44,79,58,19.17028951,367.5,0,0,0,0,0,0,0,0,1,72.5,44,79,64,0,0,0,0,0,0,2,88,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5609141,3,1,0,0,0,0,0,0,0,0,0,0,0,0.713121671,1869713.667,3237672.649,5608256,126,5609141,2804570.5,3965010.059,5608256,885,0,0,0,0,0,0,0,0,0,104,40,0.534841253,0.178280418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
443,1371093,5,4,604,188,517,0,120.8,223.619543,176,0,47,86.04649906,577.6413416,6.564106155,171386.625,440570.808,1260435,11,1371093,342773.25,653611.003,1323048,311,87376,29125.33333,31784.37547,63278,411,0,0,0,0,112,92,3.646725642,2.917380513,0,517,79.2,163.7435665,26811.95556,0,0,0,1,0,0,0,0,0,88,120.8,47,112,0,0,0,0,0,0,5,604,4,188,8192,946,4,20,0,0,0,0,0,0,0,0,BENIGN
35485,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,5742,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5606073,3,1,0,0,0,0,0,0,0,0,0,0,0,0.713511936,1868691,3235905.668,5605193,131,5606073,2803036.5,3962847.726,5605193,880,0,0,0,0,0,0,0,0,0,104,40,0.535133952,0.178377984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
53,30787,1,1,51,79,51,51,51,0,79,79,79,0,4222.561471,64.96248417,30787,0,30787,30787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,32.48124208,32.48124208,51,79,60.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,90.5,51,79,32,0,0,0,0,0,0,1,51,1,79,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,50286,2,2,84,204,42,42,42,0,102,102,102,0,5727.240186,79.54500259,16762,28988.47707,50235,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,40,40,39.77250129,39.77250129,42,102,66,32.86335345,1080,0,0,0,0,0,0,0,0,1,82.5,42,102,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5093959,3,1,0,0,0,0,0,0,0,0,0,0,0,0.785243855,1697986.333,2940181.096,5093015,94,5093959,2546979.5,3600637.934,5093015,944,0,0,0,0,0,0,0,0,0,104,40,0.588932891,0.196310964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
80,5575180,3,1,0,0,0,0,0,0,0,0,0,0,0,0.717465624,1858393.333,3218043.606,5574270,141,5575180,2787590,3940960.65,5574270,910,0,0,0,0,0,0,0,0,0,104,40,0.538099218,0.179366406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ XSS
80,7556322,4,4,602,364,602,0,150.5,301,364,0,91,182,127.8399729,1.058716132,1079474.571,1973253.922,5001860,67,2554462,851487.3333,1470638.071,2549633,896,7556188,2518729.333,2499715.066,5002427,3299,0,0,0,0,136,136,0.529358066,0.529358066,0,602,107.3333333,221.137966,48902,0,0,0,1,0,0,0,0,1,120.75,150.5,91,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0,0,0,0,0,0,0,0,Web Attack ï¿½ Brute Force
